Id,Каталог,Наименование,Подробное описание,Цена 1,Вывод,Артикул,Характеристики,Приоритет,Заголовок,Meta description,Meta keywords,Маленькое изображение,Большое изображение,Подтип,Подчиненные товары,Склад,Вес,Единица измерения,Цвет,Услуги,Путь каталога
35280,,Редуктор Ч-100-УХЛ 10 61,,38215,1,,,13,Редуктор Ч-100-УХЛ 10 61,Редуктор Ч-100-УХЛ 10 61,"ч,редуктор,100,редуктор Ч-100-УХЛ 10 61",,,1,10,124,0,шт.,61,0,УХЛ/Червячные УХЛ
35279,,Редуктор Ч-100-УХЛ 10 56,,38160,1,,,12,Редуктор Ч-100-УХЛ 10 56,Редуктор Ч-100-УХЛ 10 56,"ч,редуктор,100,редуктор Ч-100-УХЛ 10 56",,,1,10,124,0,шт.,56,0,УХЛ/Червячные УХЛ
35278,,Редуктор Ч-100-УХЛ 10 53,,38105,1,,,11,Редуктор Ч-100-УХЛ 10 53,Редуктор Ч-100-УХЛ 10 53,"ч,редуктор,100,редуктор Ч-100-УХЛ 10 53",,,1,10,124,0,шт.,53,0,УХЛ/Червячные УХЛ
35277,,Редуктор Ч-100-УХЛ 10 52,,38050,1,,,10,Редуктор Ч-100-УХЛ 10 52,Редуктор Ч-100-УХЛ 10 52,"ч,редуктор,100,редуктор Ч-100-УХЛ 10 52",,,1,10,124,0,шт.,52,0,УХЛ/Червячные УХЛ
35276,,Редуктор Ч-100-УХЛ 10 51,,37995,1,,,9,Редуктор Ч-100-УХЛ 10 51,Редуктор Ч-100-УХЛ 10 51,"ч,редуктор,100,редуктор Ч-100-УХЛ 10 51",,,1,10,124,0,шт.,51,0,УХЛ/Червячные УХЛ
35275,,Редуктор Ч-100-УХЛ 8 66,,37940,1,,,8,Редуктор Ч-100-УХЛ 8 66,Редуктор Ч-100-УХЛ 8 66,"ч,редуктор,100,редуктор Ч-100-УХЛ 8 66",,,1,8,124,0,шт.,66,0,УХЛ/Червячные УХЛ
35274,,Редуктор Ч-100-УХЛ 8 63,,37885,1,,,7,Редуктор Ч-100-УХЛ 8 63,Редуктор Ч-100-УХЛ 8 63,"ч,редуктор,100,редуктор Ч-100-УХЛ 8 63",,,1,8,124,0,шт.,63,0,УХЛ/Червячные УХЛ
35273,,Редуктор Ч-100-УХЛ 8 62,,37830,1,,,6,Редуктор Ч-100-УХЛ 8 62,Редуктор Ч-100-УХЛ 8 62,"ч,редуктор,100,редуктор Ч-100-УХЛ 8 62",,,1,8,124,0,шт.,62,0,УХЛ/Червячные УХЛ
35272,,Редуктор Ч-100-УХЛ 8 61,,37775,1,,,5,Редуктор Ч-100-УХЛ 8 61,Редуктор Ч-100-УХЛ 8 61,"ч,редуктор,100,редуктор Ч-100-УХЛ 8 61",,,1,8,124,0,шт.,61,0,УХЛ/Червячные УХЛ
35271,,Редуктор Ч-100-УХЛ 8 56,,37720,1,,,4,Редуктор Ч-100-УХЛ 8 56,Редуктор Ч-100-УХЛ 8 56,"ч,редуктор,100,редуктор Ч-100-УХЛ 8 56",,,1,8,124,0,шт.,56,0,УХЛ/Червячные УХЛ
