Id,Каталог,Наименование,Подробное описание,Цена 1,Вывод,Артикул,Характеристики,Приоритет,Заголовок,Meta description,Meta keywords,Маленькое изображение,Большое изображение,Подтип,Подчиненные товары,Склад,Вес,Единица измерения,Цвет,Услуги,Путь каталога
9999,,Вх. Конус + Вых. Муфта,,0,1,UG-009-9,,10,,,,,/UserFiles/Image/Catalog/conechniki/КМуфт.svg ,0,,124,0,шт.,,0,Скрытые/Услуги/РМ-500
9998,,Вх. Цилиндр + Вых. Муфта,,0,1,UG-009-8,,9,,,,,/UserFiles/Image/Catalog/conechniki/ЦМуфт.svg ,0,,124,0,шт.,,0,Скрытые/Услуги/РМ-500
9997,,Вх. Конус + Вых. Полый шпонка,,0,1,UG-009-7,,8,,,,,/UserFiles/Image/Catalog/conechniki/КШпонка.svg ,0,,124,0,шт.,,0,Скрытые/Услуги/РМ-500
9996,,Вх. Цилиндр + Вых. Полый шпонка,,0,1,UG-009-6,,7,,,,,/UserFiles/Image/Catalog/conechniki/ЦШпонка.svg ,0,,124,0,шт.,,0,Скрытые/Услуги/РМ-500
9995,,Вх. Конус + Вых. Полый шлицы,,0,1,UG-009-5,,6,,,,,/UserFiles/Image/Catalog/conechniki/КШлиц.svg ,0,,124,0,шт.,,0,Скрытые/Услуги/РМ-500
9994,,Вх. Цилиндр + Вых. Полый шлицы,,0,1,UG-009-4,,5,,,,,/UserFiles/Image/Catalog/conechniki/ЦШлиц.svg ,0,,124,0,шт.,,0,Скрытые/Услуги/РМ-500
9993,,Вх. Цилиндр + Вых. Конус,,0,1,UG-009-3,,4,,,,,/UserFiles/Image/Catalog/conechniki/ЦК.svg ,0,,124,0,шт.,,0,Скрытые/Услуги/РМ-500
9992,,Вх. Конус + Вых. Цилиндр,,0,1,UG-009-2,,3,,,,,/UserFiles/Image/Catalog/conechniki/КЦ.svg ,0,,124,0,шт.,,0,Скрытые/Услуги/РМ-500
9991,,Вх. Цилиндр + Вых. Цилиндр,,0,1,UG-009-1,,2,,,,,/UserFiles/Image/Catalog/conechniki/ЦЦ.svg ,0,,124,0,шт.,,0,Скрытые/Услуги/РМ-500
9990,,Вх. Конус + Вых. Конус,,0,1,UG-009-0,,1,,,,,/UserFiles/Image/Catalog/conechniki/КК.svg ,0,,124,0,шт.,,0,Скрытые/Услуги/РМ-500
9327,,Редуктор РМ-500-УХЛ 50 33,,203000,1,,,81,Редуктор РМ-500-УХЛ 50 33,Редуктор РМ-500-УХЛ 50 33,"рм,редуктор,500,редуктор РМ-500 РМ-500-УХЛ 50 33",,,1,50,124,0,шт.,33,0,УХЛ/Двухступенчатые УХЛ
9326,,Редуктор РМ-500-УХЛ 50 32,,192750,1,,,80,Редуктор РМ-500-УХЛ 50 32,Редуктор РМ-500-УХЛ 50 32,"рм,редуктор,500,редуктор РМ-500 РМ-500-УХЛ 50 32",,,1,50,124,0,шт.,32,0,УХЛ/Двухступенчатые УХЛ
9325,,Редуктор РМ-500-УХЛ 50 31,,192500,1,,,79,Редуктор РМ-500-УХЛ 50 31,Редуктор РМ-500-УХЛ 50 31,"рм,редуктор,500,редуктор РМ-500 РМ-500-УХЛ 50 31",,,1,50,124,0,шт.,31,0,УХЛ/Двухступенчатые УХЛ
9324,,Редуктор РМ-500-УХЛ 50 23,,198250,1,,,78,Редуктор РМ-500-УХЛ 50 23,Редуктор РМ-500-УХЛ 50 23,"рм,редуктор,500,редуктор РМ-500 РМ-500-УХЛ 50 23",,,1,50,124,0,шт.,23,0,УХЛ/Двухступенчатые УХЛ
9323,,Редуктор РМ-500-УХЛ 50 22,,188000,1,,,77,Редуктор РМ-500-УХЛ 50 22,Редуктор РМ-500-УХЛ 50 22,"рм,редуктор,500,редуктор РМ-500 РМ-500-УХЛ 50 22",,,1,50,124,0,шт.,22,0,УХЛ/Двухступенчатые УХЛ
9322,,Редуктор РМ-500-УХЛ 50 21,,187750,1,,,76,Редуктор РМ-500-УХЛ 50 21,Редуктор РМ-500-УХЛ 50 21,"рм,редуктор,500,редуктор РМ-500 РМ-500-УХЛ 50 21",,,1,50,124,0,шт.,21,0,УХЛ/Двухступенчатые УХЛ
