Id,Каталог,Наименование,Подробное описание,Цена 1,Вывод,Артикул,Характеристики,Приоритет,Заголовок,Meta description,Meta keywords,Маленькое изображение,Большое изображение,Подтип,Подчиненные товары,Склад,Вес,Единица измерения,Цвет,Услуги,Путь каталога
12999,,Вх. Конус + Вых. Муфта,,0,1,UG-012-9,,10,,,,,/UserFiles/Image/Catalog/conechniki/КМуфт.svg ,0,,124,0,шт.,,0,Скрытые/Услуги/РМ-850
12998,,Вх. Цилиндр + Вых. Муфта,,0,1,UG-012-8,,9,,,,,/UserFiles/Image/Catalog/conechniki/ЦМуфт.svg ,0,,124,0,шт.,,0,Скрытые/Услуги/РМ-850
12997,,Вх. Конус + Вых. Полый шпонка,,0,1,UG-012-7,,8,,,,,/UserFiles/Image/Catalog/conechniki/КШпонка.svg ,0,,124,0,шт.,,0,Скрытые/Услуги/РМ-850
12996,,Вх. Цилиндр + Вых. Полый шпонка,,0,1,UG-012-6,,7,,,,,/UserFiles/Image/Catalog/conechniki/ЦШпонка.svg ,0,,124,0,шт.,,0,Скрытые/Услуги/РМ-850
12995,,Вх. Конус + Вых. Полый шлицы,,0,1,UG-012-5,,6,,,,,/UserFiles/Image/Catalog/conechniki/КШлиц.svg ,0,,124,0,шт.,,0,Скрытые/Услуги/РМ-850
12994,,Вх. Цилиндр + Вых. Полый шлицы,,0,1,UG-012-4,,5,,,,,/UserFiles/Image/Catalog/conechniki/ЦШлиц.svg ,0,,124,0,шт.,,0,Скрытые/Услуги/РМ-850
12993,,Вх. Цилиндр + Вых. Конус,,0,1,UG-012-3,,4,,,,,/UserFiles/Image/Catalog/conechniki/ЦК.svg ,0,,124,0,шт.,,0,Скрытые/Услуги/РМ-850
12992,,Вх. Конус + Вых. Цилиндр,,0,1,UG-012-2,,3,,,,,/UserFiles/Image/Catalog/conechniki/КЦ.svg ,0,,124,0,шт.,,0,Скрытые/Услуги/РМ-850
12991,,Вх. Цилиндр + Вых. Цилиндр,,0,1,UG-012-1,,2,,,,,/UserFiles/Image/Catalog/conechniki/ЦЦ.svg ,0,,124,0,шт.,,0,Скрытые/Услуги/РМ-850
12990,,Вх. Конус + Вых. Конус,,0,1,UG-012-0,,1,,,,,/UserFiles/Image/Catalog/conechniki/КК.svg ,0,,124,0,шт.,,0,Скрытые/Услуги/РМ-850
12327,,Редуктор РМ-850-УХЛ 50 33,,1000000,1,,,81,Редуктор РМ-850-УХЛ 50 33,Редуктор РМ-850-УХЛ 50 33,"рм,редуктор,850,редуктор РМ-850 РМ-850-УХЛ 50 33",,,1,50,124,0,шт.,33,0,УХЛ/Двухступенчатые УХЛ
12326,,Редуктор РМ-850-УХЛ 50 32,,963750,1,,,80,Редуктор РМ-850-УХЛ 50 32,Редуктор РМ-850-УХЛ 50 32,"рм,редуктор,850,редуктор РМ-850 РМ-850-УХЛ 50 32",,,1,50,124,0,шт.,32,0,УХЛ/Двухступенчатые УХЛ
12325,,Редуктор РМ-850-УХЛ 50 31,,962500,1,,,79,Редуктор РМ-850-УХЛ 50 31,Редуктор РМ-850-УХЛ 50 31,"рм,редуктор,850,редуктор РМ-850 РМ-850-УХЛ 50 31",,,1,50,124,0,шт.,31,0,УХЛ/Двухступенчатые УХЛ
12324,,Редуктор РМ-850-УХЛ 50 23,,976250,1,,,78,Редуктор РМ-850-УХЛ 50 23,Редуктор РМ-850-УХЛ 50 23,"рм,редуктор,850,редуктор РМ-850 РМ-850-УХЛ 50 23",,,1,50,124,0,шт.,23,0,УХЛ/Двухступенчатые УХЛ
12323,,Редуктор РМ-850-УХЛ 50 22,,940000,1,,,77,Редуктор РМ-850-УХЛ 50 22,Редуктор РМ-850-УХЛ 50 22,"рм,редуктор,850,редуктор РМ-850 РМ-850-УХЛ 50 22",,,1,50,124,0,шт.,22,0,УХЛ/Двухступенчатые УХЛ
12322,,Редуктор РМ-850-УХЛ 50 21,,938750,1,,,76,Редуктор РМ-850-УХЛ 50 21,Редуктор РМ-850-УХЛ 50 21,"рм,редуктор,850,редуктор РМ-850 РМ-850-УХЛ 50 21",,,1,50,124,0,шт.,21,0,УХЛ/Двухступенчатые УХЛ
12321,,Редуктор РМ-850-УХЛ 50 13,,972500,1,,,75,Редуктор РМ-850-УХЛ 50 13,Редуктор РМ-850-УХЛ 50 13,"рм,редуктор,850,редуктор РМ-850 РМ-850-УХЛ 50 13",,,1,50,124,0,шт.,13,0,УХЛ/Двухступенчатые УХЛ
12320,,Редуктор РМ-850-УХЛ 50 12,,936250,1,,,74,Редуктор РМ-850-УХЛ 50 12,Редуктор РМ-850-УХЛ 50 12,"рм,редуктор,850,редуктор РМ-850 РМ-850-УХЛ 50 12",,,1,50,124,0,шт.,12,0,УХЛ/Двухступенчатые УХЛ
12319,,Редуктор РМ-850-УХЛ 50 11,,935000,1,,,73,Редуктор РМ-850-УХЛ 50 11,Редуктор РМ-850-УХЛ 50 11,"рм,редуктор,850,редуктор РМ-850 РМ-850-УХЛ 50 11",,,1,50,124,0,шт.,11,0,УХЛ/Двухступенчатые УХЛ
12318,,Редуктор РМ-850-УХЛ 40 33,,988750,1,,,72,Редуктор РМ-850-УХЛ 40 33,Редуктор РМ-850-УХЛ 40 33,"рм,редуктор,850,редуктор РМ-850 РМ-850-УХЛ 40 33",,,1,40,124,0,шт.,33,0,УХЛ/Двухступенчатые УХЛ
12317,,Редуктор РМ-850-УХЛ 40 32,,952500,1,,,71,Редуктор РМ-850-УХЛ 40 32,Редуктор РМ-850-УХЛ 40 32,"рм,редуктор,850,редуктор РМ-850 РМ-850-УХЛ 40 32",,,1,40,124,0,шт.,32,0,УХЛ/Двухступенчатые УХЛ
12316,,Редуктор РМ-850-УХЛ 40 31,,951250,1,,,70,Редуктор РМ-850-УХЛ 40 31,Редуктор РМ-850-УХЛ 40 31,"рм,редуктор,850,редуктор РМ-850 РМ-850-УХЛ 40 31",,,1,40,124,0,шт.,31,0,УХЛ/Двухступенчатые УХЛ
12315,,Редуктор РМ-850-УХЛ 40 23,,965000,1,,,69,Редуктор РМ-850-УХЛ 40 23,Редуктор РМ-850-УХЛ 40 23,"рм,редуктор,850,редуктор РМ-850 РМ-850-УХЛ 40 23",,,1,40,124,0,шт.,23,0,УХЛ/Двухступенчатые УХЛ
12314,,Редуктор РМ-850-УХЛ 40 22,,928750,1,,,68,Редуктор РМ-850-УХЛ 40 22,Редуктор РМ-850-УХЛ 40 22,"рм,редуктор,850,редуктор РМ-850 РМ-850-УХЛ 40 22",,,1,40,124,0,шт.,22,0,УХЛ/Двухступенчатые УХЛ
12313,,Редуктор РМ-850-УХЛ 40 21,,927500,1,,,67,Редуктор РМ-850-УХЛ 40 21,Редуктор РМ-850-УХЛ 40 21,"рм,редуктор,850,редуктор РМ-850 РМ-850-УХЛ 40 21",,,1,40,124,0,шт.,21,0,УХЛ/Двухступенчатые УХЛ
